place_id,place_name,review Length (raw),cleaned review Length,Lexical Diversity
ChIJ5VQ6GrhDkYARnUVquSYxcCE,MFA Medical Group,97,47,0.7446808510638298
ChIJ5VQ6GrhDkYARnUVquSYxcCE,MFA Medical Group,55,24,0.8333333333333334
ChIJ5VQ6GrhDkYARnUVquSYxcCE,MFA Medical Group,35,17,0.9411764705882353
ChIJ5VQ6GrhDkYARnUVquSYxcCE,MFA Medical Group,32,14,0.8571428571428571
ChIJuRvVTgme3IARwWnyM-6O76E,Rancho Family Medical Group - Sun City,39,13,0.8461538461538461
ChIJuRvVTgme3IARwWnyM-6O76E,Rancho Family Medical Group - Sun City,15,7,1.0
ChIJuRvVTgme3IARwWnyM-6O76E,Rancho Family Medical Group - Sun City,34,17,1.0
ChIJuRvVTgme3IARwWnyM-6O76E,Rancho Family Medical Group - Sun City,52,19,0.9473684210526315
ChIJuRvVTgme3IARwWnyM-6O76E,Rancho Family Medical Group - Sun City,51,22,0.9090909090909091
ChIJzRwwRE3Z3IARK80joM9Kklc,Urgent Care | Kaiser Permanente Harbor-MacArthur Medical Office,121,60,0.8166666666666667
ChIJzRwwRE3Z3IARK80joM9Kklc,Urgent Care | Kaiser Permanente Harbor-MacArthur Medical Office,60,22,0.9090909090909091
ChIJzRwwRE3Z3IARK80joM9Kklc,Urgent Care | Kaiser Permanente Harbor-MacArthur Medical Office,483,214,0.7523364485981309
ChIJzRwwRE3Z3IARK80joM9Kklc,Urgent Care | Kaiser Permanente Harbor-MacArthur Medical Office,166,75,0.88
ChIJzRwwRE3Z3IARK80joM9Kklc,Urgent Care | Kaiser Permanente Harbor-MacArthur Medical Office,152,75,0.8266666666666667
ChIJ7Tt07WUvlYARGbtiCshVBHE,Kaweah Health: Emergency Room,208,91,0.8681318681318682
ChIJ7Tt07WUvlYARGbtiCshVBHE,Kaweah Health: Emergency Room,83,37,0.8918918918918919
ChIJ7Tt07WUvlYARGbtiCshVBHE,Kaweah Health: Emergency Room,163,78,0.8974358974358975
ChIJ7Tt07WUvlYARGbtiCshVBHE,Kaweah Health: Emergency Room,39,18,0.9444444444444444
ChIJ7Tt07WUvlYARGbtiCshVBHE,Kaweah Health: Emergency Room,151,79,0.9240506329113924
ChIJESmqoGjBlIAR7aQ-5GW1-io,"Aria Community Health Center, Lemoore",62,24,0.875
ChIJESmqoGjBlIAR7aQ-5GW1-io,"Aria Community Health Center, Lemoore",50,23,0.9130434782608695
ChIJESmqoGjBlIAR7aQ-5GW1-io,"Aria Community Health Center, Lemoore",32,12,1.0
ChIJESmqoGjBlIAR7aQ-5GW1-io,"Aria Community Health Center, Lemoore",31,15,1.0
ChIJESmqoGjBlIAR7aQ-5GW1-io,"Aria Community Health Center, Lemoore",132,52,0.7884615384615384
ChIJdVFMVddU2YARr9wsmVoDzT8,San Diego Medical Group,124,57,0.9298245614035088
ChIJdVFMVddU2YARr9wsmVoDzT8,San Diego Medical Group,44,20,0.95
ChIJdVFMVddU2YARr9wsmVoDzT8,San Diego Medical Group,43,20,1.0
ChIJdVFMVddU2YARr9wsmVoDzT8,San Diego Medical Group,248,92,0.717391304347826
ChIJdVFMVddU2YARr9wsmVoDzT8,San Diego Medical Group,50,21,0.7619047619047619
ChIJNY_heQH624AR-jaiWux9VI0,Perlman Clinic Carmel Mountain Ranch,174,69,0.7971014492753623
ChIJNY_heQH624AR-jaiWux9VI0,Perlman Clinic Carmel Mountain Ranch,51,27,0.7407407407407407
ChIJNY_heQH624AR-jaiWux9VI0,Perlman Clinic Carmel Mountain Ranch,91,45,0.9555555555555556
ChIJNY_heQH624AR-jaiWux9VI0,Perlman Clinic Carmel Mountain Ranch,137,63,0.873015873015873
ChIJNY_heQH624AR-jaiWux9VI0,Perlman Clinic Carmel Mountain Ranch,56,25,0.92
ChIJHaJGTa4rlYARYRmgC5DSDpQ,Prime Valley Urgent Care,78,37,0.7567567567567568
ChIJHaJGTa4rlYARYRmgC5DSDpQ,Prime Valley Urgent Care,58,21,0.9523809523809523
ChIJHaJGTa4rlYARYRmgC5DSDpQ,Prime Valley Urgent Care,33,11,1.0
ChIJHaJGTa4rlYARYRmgC5DSDpQ,Prime Valley Urgent Care,38,20,0.95
ChIJHaJGTa4rlYARYRmgC5DSDpQ,Prime Valley Urgent Care,30,15,1.0
ChIJgQi7z5y7woARQm5wjifGLqk,Venice Family Clinic - Chuck Lorre Rose Ave Health Ctr,111,50,0.72
ChIJgQi7z5y7woARQm5wjifGLqk,Venice Family Clinic - Chuck Lorre Rose Ave Health Ctr,108,44,0.7272727272727273
ChIJgQi7z5y7woARQm5wjifGLqk,Venice Family Clinic - Chuck Lorre Rose Ave Health Ctr,85,38,0.9210526315789473
ChIJgQi7z5y7woARQm5wjifGLqk,Venice Family Clinic - Chuck Lorre Rose Ave Health Ctr,99,37,0.8108108108108109
ChIJgQi7z5y7woARQm5wjifGLqk,Venice Family Clinic - Chuck Lorre Rose Ave Health Ctr,73,43,0.9534883720930233
ChIJ21Rl-GRdlIARSMw3yx-ELkI,Mountain Family Health Care Center,58,26,0.9230769230769231
ChIJ21Rl-GRdlIARSMw3yx-ELkI,Mountain Family Health Care Center,21,11,1.0
ChIJ21Rl-GRdlIARSMw3yx-ELkI,Mountain Family Health Care Center,71,37,0.972972972972973
ChIJ21Rl-GRdlIARSMw3yx-ELkI,Mountain Family Health Care Center,52,21,0.9047619047619048
ChIJ21Rl-GRdlIARSMw3yx-ELkI,Mountain Family Health Care Center,51,22,0.9090909090909091
ChIJqydgQkAxw4ARlx0upvz4poM,Advanced Medical and Urgent Care Center,103,36,0.7777777777777778
ChIJqydgQkAxw4ARlx0upvz4poM,Advanced Medical and Urgent Care Center,129,50,0.9
ChIJqydgQkAxw4ARlx0upvz4poM,Advanced Medical and Urgent Care Center,75,37,0.8648648648648649
ChIJqydgQkAxw4ARlx0upvz4poM,Advanced Medical and Urgent Care Center,34,14,1.0
ChIJqydgQkAxw4ARlx0upvz4poM,Advanced Medical and Urgent Care Center,45,21,0.9047619047619048
ChIJKTUwVHtL3YARTVvFxs4ychk,Exer Urgent Care - Torrance,70,28,0.9285714285714286
ChIJKTUwVHtL3YARTVvFxs4ychk,Exer Urgent Care - Torrance,64,32,1.0
ChIJKTUwVHtL3YARTVvFxs4ychk,Exer Urgent Care - Torrance,73,29,0.8275862068965517
ChIJKTUwVHtL3YARTVvFxs4ychk,Exer Urgent Care - Torrance,252,94,0.7659574468085106
ChIJKTUwVHtL3YARTVvFxs4ychk,Exer Urgent Care - Torrance,75,29,0.9310344827586207
ChIJJZ6UZJ_HwoAR8D287mWu5QA,Samaritana Medical Clinic,81,31,0.9032258064516129
ChIJJZ6UZJ_HwoAR8D287mWu5QA,Samaritana Medical Clinic,111,43,0.9767441860465116
ChIJJZ6UZJ_HwoAR8D287mWu5QA,Samaritana Medical Clinic,108,40,0.9
ChIJJZ6UZJ_HwoAR8D287mWu5QA,Samaritana Medical Clinic,58,20,0.9
ChIJJZ6UZJ_HwoAR8D287mWu5QA,Samaritana Medical Clinic,61,26,0.9615384615384616
ChIJI4KQXiyrkYARXmvtwHqJMjA,Modern Urgent Care,36,17,1.0
ChIJI4KQXiyrkYARXmvtwHqJMjA,Modern Urgent Care,55,19,1.0
ChIJI4KQXiyrkYARXmvtwHqJMjA,Modern Urgent Care,138,43,0.8372093023255814
ChIJI4KQXiyrkYARXmvtwHqJMjA,Modern Urgent Care,74,29,0.6896551724137931
ChIJI4KQXiyrkYARXmvtwHqJMjA,Modern Urgent Care,35,14,0.9285714285714286
ChIJl3ikZo_HwoARbRtRX9EmZGA,Vermont Urgent Care & Multi Specialty Center,51,17,0.9411764705882353
ChIJl3ikZo_HwoARbRtRX9EmZGA,Vermont Urgent Care & Multi Specialty Center,34,13,1.0
ChIJl3ikZo_HwoARbRtRX9EmZGA,Vermont Urgent Care & Multi Specialty Center,74,27,0.9259259259259259
ChIJl3ikZo_HwoARbRtRX9EmZGA,Vermont Urgent Care & Multi Specialty Center,75,31,0.967741935483871
ChIJl3ikZo_HwoARbRtRX9EmZGA,Vermont Urgent Care & Multi Specialty Center,62,25,0.96
ChIJ3X6LVxKc3IARBILn5XAsYkY,Inland Urgent Care Billing Office,9,5,1.0
ChIJc5mvepKXhYARtppDcM2FUno,"F. Thomas Meyer, MD",229,92,0.8152173913043478
ChIJc5mvepKXhYARtppDcM2FUno,"F. Thomas Meyer, MD",22,13,1.0
ChIJc5mvepKXhYARtppDcM2FUno,"F. Thomas Meyer, MD",167,68,0.8235294117647058
ChIJc5mvepKXhYARtppDcM2FUno,"F. Thomas Meyer, MD",12,5,1.0
ChIJPUpXNIYfm4ARy2KFc5QV7ws,"Sutter Urgent Care, Rocklin",18,10,1.0
ChIJPUpXNIYfm4ARy2KFc5QV7ws,"Sutter Urgent Care, Rocklin",9,7,1.0
ChIJPUpXNIYfm4ARy2KFc5QV7ws,"Sutter Urgent Care, Rocklin",10,7,1.0
ChIJu79TZxVU2YARvSy7hnI8a5E,Rady Children's Behavioral Health Urgent Care,9,5,1.0
ChIJEWySSQUxlYARdzsegYKmDEI,Omni Family Health | Exeter Health Center,335,156,0.7307692307692307
ChIJEWySSQUxlYARdzsegYKmDEI,Omni Family Health | Exeter Health Center,325,126,0.6984126984126984
ChIJEWySSQUxlYARdzsegYKmDEI,Omni Family Health | Exeter Health Center,73,30,0.9333333333333333
ChIJEWySSQUxlYARdzsegYKmDEI,Omni Family Health | Exeter Health Center,80,33,0.9090909090909091
ChIJEWySSQUxlYARdzsegYKmDEI,Omni Family Health | Exeter Health Center,162,76,0.8947368421052632
ChIJCS63x2IvlYARqiNChCLuJjA,Family HealthCare Network,85,41,0.9512195121951219
ChIJCS63x2IvlYARqiNChCLuJjA,Family HealthCare Network,78,38,0.7368421052631579
ChIJCS63x2IvlYARqiNChCLuJjA,Family HealthCare Network,77,35,0.8571428571428571
ChIJCS63x2IvlYARqiNChCLuJjA,Family HealthCare Network,85,35,0.7142857142857143
ChIJCS63x2IvlYARqiNChCLuJjA,Family HealthCare Network,106,47,0.8936170212765957
ChIJyTEQpvofm4AR6PYzo2IR1Dw,"Mercy Medical Group Primary Care - Roseville, CA",53,21,1.0
ChIJyTEQpvofm4AR6PYzo2IR1Dw,"Mercy Medical Group Primary Care - Roseville, CA",97,36,0.9166666666666666
ChIJyTEQpvofm4AR6PYzo2IR1Dw,"Mercy Medical Group Primary Care - Roseville, CA",17,8,1.0
ChIJyTEQpvofm4AR6PYzo2IR1Dw,"Mercy Medical Group Primary Care - Roseville, CA",63,19,0.6842105263157895
ChIJyTEQpvofm4AR6PYzo2IR1Dw,"Mercy Medical Group Primary Care - Roseville, CA",122,51,0.8823529411764706
ChIJX1W5UJRK3YARQVRKWN6fS7Y,Exer Urgent Care - Torrance - Sepulveda Blvd,102,40,0.875
ChIJX1W5UJRK3YARQVRKWN6fS7Y,Exer Urgent Care - Torrance - Sepulveda Blvd,253,120,0.7333333333333333
ChIJX1W5UJRK3YARQVRKWN6fS7Y,Exer Urgent Care - Torrance - Sepulveda Blvd,79,38,0.868421052631579
ChIJX1W5UJRK3YARQVRKWN6fS7Y,Exer Urgent Care - Torrance - Sepulveda Blvd,65,32,0.90625
ChIJX1W5UJRK3YARQVRKWN6fS7Y,Exer Urgent Care - Torrance - Sepulveda Blvd,100,45,0.7777777777777778
ChIJR6DkDYRDlIARX-21kgMF8GM,Emergency Room | Kaiser Permanente Fresno Medical Center,313,124,0.6129032258064516
ChIJR6DkDYRDlIARX-21kgMF8GM,Emergency Room | Kaiser Permanente Fresno Medical Center,263,118,0.8135593220338984
ChIJR6DkDYRDlIARX-21kgMF8GM,Emergency Room | Kaiser Permanente Fresno Medical Center,373,157,0.7452229299363057
ChIJR6DkDYRDlIARX-21kgMF8GM,Emergency Room | Kaiser Permanente Fresno Medical Center,62,24,0.9166666666666666
ChIJR6DkDYRDlIARX-21kgMF8GM,Emergency Room | Kaiser Permanente Fresno Medical Center,172,74,0.7702702702702703
ChIJ4eWVBLJClIARb_T6Zna8X5M,Concentra Urgent Care,119,56,0.8035714285714286
ChIJ4eWVBLJClIARb_T6Zna8X5M,Concentra Urgent Care,126,50,0.78
ChIJ4eWVBLJClIARb_T6Zna8X5M,Concentra Urgent Care,68,32,0.9375
ChIJ4eWVBLJClIARb_T6Zna8X5M,Concentra Urgent Care,133,50,0.82
ChIJ4eWVBLJClIARb_T6Zna8X5M,Concentra Urgent Care,86,35,0.8285714285714286
ChIJjzYRqtBclIAR_hTRIgszgiE,Copeland Medical Healthcare Partners,97,42,0.8571428571428571
ChIJjzYRqtBclIAR_hTRIgszgiE,Copeland Medical Healthcare Partners,47,22,1.0
ChIJjzYRqtBclIAR_hTRIgszgiE,Copeland Medical Healthcare Partners,99,40,0.675
ChIJjzYRqtBclIAR_hTRIgszgiE,Copeland Medical Healthcare Partners,127,54,0.9444444444444444
ChIJjzYRqtBclIAR_hTRIgszgiE,Copeland Medical Healthcare Partners,87,36,0.8611111111111112
ChIJafOn294p6IAR9_YIBdTJnyc,S&T Urgent Care of Simi Valley,132,55,0.9090909090909091
ChIJafOn294p6IAR9_YIBdTJnyc,S&T Urgent Care of Simi Valley,53,24,0.9583333333333334
ChIJafOn294p6IAR9_YIBdTJnyc,S&T Urgent Care of Simi Valley,47,23,0.9130434782608695
ChIJafOn294p6IAR9_YIBdTJnyc,S&T Urgent Care of Simi Valley,22,11,1.0
ChIJafOn294p6IAR9_YIBdTJnyc,S&T Urgent Care of Simi Valley,22,11,1.0
ChIJe2hfofqPj4AR3i0RO9akCRE,Emergency Room | Kaiser Permanente San Leandro Medical Center,171,73,0.7808219178082192
ChIJe2hfofqPj4AR3i0RO9akCRE,Emergency Room | Kaiser Permanente San Leandro Medical Center,34,18,0.8333333333333334
ChIJe2hfofqPj4AR3i0RO9akCRE,Emergency Room | Kaiser Permanente San Leandro Medical Center,49,21,0.9047619047619048
ChIJe2hfofqPj4AR3i0RO9akCRE,Emergency Room | Kaiser Permanente San Leandro Medical Center,37,16,0.8125
ChIJe2hfofqPj4AR3i0RO9akCRE,Emergency Room | Kaiser Permanente San Leandro Medical Center,80,32,0.8125
ChIJb2byvPpplIARnVCjEMJXI6A,United Health Centers - Fresno Milburn,611,250,0.644
ChIJb2byvPpplIARnVCjEMJXI6A,United Health Centers - Fresno Milburn,154,67,0.8955223880597015
ChIJb2byvPpplIARnVCjEMJXI6A,United Health Centers - Fresno Milburn,83,40,0.9
ChIJb2byvPpplIARnVCjEMJXI6A,United Health Centers - Fresno Milburn,106,57,0.7719298245614035
ChIJb2byvPpplIARnVCjEMJXI6A,United Health Centers - Fresno Milburn,98,44,0.8636363636363636
ChIJKTAevAFX6oARci9pW9o3u48,Shafter Urgent Care,99,43,0.7906976744186046
ChIJKTAevAFX6oARci9pW9o3u48,Shafter Urgent Care,99,51,0.8823529411764706
ChIJKTAevAFX6oARci9pW9o3u48,Shafter Urgent Care,144,54,0.7962962962962963
ChIJKTAevAFX6oARci9pW9o3u48,Shafter Urgent Care,44,21,0.9047619047619048
ChIJKTAevAFX6oARci9pW9o3u48,Shafter Urgent Care,203,83,0.8313253012048193
ChIJPcWbJ8d5j4AROSdYjC8oKYs,"Livewell Medical Clinic, Inc.",37,15,0.9333333333333333
ChIJPcWbJ8d5j4AROSdYjC8oKYs,"Livewell Medical Clinic, Inc.",28,14,1.0
ChIJPcWbJ8d5j4AROSdYjC8oKYs,"Livewell Medical Clinic, Inc.",14,7,0.5714285714285714
ChIJPcWbJ8d5j4AROSdYjC8oKYs,"Livewell Medical Clinic, Inc.",17,14,0.9285714285714286
ChIJPcWbJ8d5j4AROSdYjC8oKYs,"Livewell Medical Clinic, Inc.",17,8,1.0
ChIJIeZEBpXemoARg1oMjwMPKwk,Manzanita Medical Clinic,178,79,0.8987341772151899
ChIJIeZEBpXemoARg1oMjwMPKwk,Manzanita Medical Clinic,75,27,0.8888888888888888
ChIJIeZEBpXemoARg1oMjwMPKwk,Manzanita Medical Clinic,80,30,0.8
ChIJIeZEBpXemoARg1oMjwMPKwk,Manzanita Medical Clinic,64,30,0.9
ChIJIeZEBpXemoARg1oMjwMPKwk,Manzanita Medical Clinic,72,31,0.8709677419354839
ChIJSw4C0P8GkYARUm39_Y2FCgg,Mercy West Urgent Care Turlock,71,33,0.9393939393939394
ChIJSw4C0P8GkYARUm39_Y2FCgg,Mercy West Urgent Care Turlock,66,33,0.8787878787878788
ChIJSw4C0P8GkYARUm39_Y2FCgg,Mercy West Urgent Care Turlock,75,29,0.896551724137931
ChIJSw4C0P8GkYARUm39_Y2FCgg,Mercy West Urgent Care Turlock,70,30,0.9666666666666667
ChIJSw4C0P8GkYARUm39_Y2FCgg,Mercy West Urgent Care Turlock,129,51,0.803921568627451
ChIJUdtXYGgNkIARefzOLCa0woQ,Emergency Room at Dignity Health - St. Joseph's Medical Center,332,157,0.7643312101910829
ChIJUdtXYGgNkIARefzOLCa0woQ,Emergency Room at Dignity Health - St. Joseph's Medical Center,84,36,0.9166666666666666
ChIJUdtXYGgNkIARefzOLCa0woQ,Emergency Room at Dignity Health - St. Joseph's Medical Center,193,76,0.8552631578947368
ChIJUdtXYGgNkIARefzOLCa0woQ,Emergency Room at Dignity Health - St. Joseph's Medical Center,74,27,0.7777777777777778
ChIJUdtXYGgNkIARefzOLCa0woQ,Emergency Room at Dignity Health - St. Joseph's Medical Center,67,33,0.9696969696969697
ChIJL9rStoxs7IAR7-OE7OqL5WY,Mmc Emergency Physician Medical Grp,43,20,1.0
ChIJL9rStoxs7IAR7-OE7OqL5WY,Mmc Emergency Physician Medical Grp,4,2,1.0
ChIJH6MLwQp-hYAREj_zu-qJ8AI,Pediatric Intensive Care Unit(PICU): UCSF Benioff Children's Hospital Oakland,4,4,1.0
ChIJH6MLwQp-hYAREj_zu-qJ8AI,Pediatric Intensive Care Unit(PICU): UCSF Benioff Children's Hospital Oakland,4,2,1.0
ChIJh06u-Roy6IARiziAyz97pS0,Moorpark Family Medical Clinic,160,69,0.855072463768116
ChIJh06u-Roy6IARiziAyz97pS0,Moorpark Family Medical Clinic,80,42,0.9047619047619048
ChIJh06u-Roy6IARiziAyz97pS0,Moorpark Family Medical Clinic,147,60,0.8
ChIJh06u-Roy6IARiziAyz97pS0,Moorpark Family Medical Clinic,88,40,0.825
ChIJh06u-Roy6IARiziAyz97pS0,Moorpark Family Medical Clinic,279,135,0.6814814814814815
ChIJ-XgJd3YJkIAR-UAuUXzLfhA,Trinity Urgent Care & Occupational Health Stockton,44,17,0.8235294117647058
ChIJ-XgJd3YJkIAR-UAuUXzLfhA,Trinity Urgent Care & Occupational Health Stockton,66,23,0.9565217391304348
ChIJ-XgJd3YJkIAR-UAuUXzLfhA,Trinity Urgent Care & Occupational Health Stockton,78,32,0.84375
ChIJ-XgJd3YJkIAR-UAuUXzLfhA,Trinity Urgent Care & Occupational Health Stockton,134,48,0.8333333333333334
ChIJ-XgJd3YJkIAR-UAuUXzLfhA,Trinity Urgent Care & Occupational Health Stockton,174,68,0.6911764705882353
ChIJx-4KEUiRj4ARaFEmLO0xvlI,Mission Primary Care,134,53,0.8113207547169812
ChIJx-4KEUiRj4ARaFEmLO0xvlI,Mission Primary Care,37,14,0.9285714285714286
ChIJx-4KEUiRj4ARaFEmLO0xvlI,Mission Primary Care,48,23,1.0
ChIJx-4KEUiRj4ARaFEmLO0xvlI,Mission Primary Care,162,68,0.7794117647058824
ChIJx-4KEUiRj4ARaFEmLO0xvlI,Mission Primary Care,38,23,0.9565217391304348
ChIJz8ksFeCHwoARjyUkHL6kEYE,Rooted Integrative Medical Clinic,154,75,0.8533333333333334
ChIJz8ksFeCHwoARjyUkHL6kEYE,Rooted Integrative Medical Clinic,67,34,0.9117647058823529
ChIJz8ksFeCHwoARjyUkHL6kEYE,Rooted Integrative Medical Clinic,102,44,0.7272727272727273
ChIJz8ksFeCHwoARjyUkHL6kEYE,Rooted Integrative Medical Clinic,149,62,0.9032258064516129
ChIJz8ksFeCHwoARjyUkHL6kEYE,Rooted Integrative Medical Clinic,39,17,0.9411764705882353
ChIJjy-D1ObdmoAREOpJ3mlRQeQ,"Carmichael Medical Clinic – Dr. Neha Janakiraman, MD",208,77,0.8961038961038961
ChIJjy-D1ObdmoAREOpJ3mlRQeQ,"Carmichael Medical Clinic – Dr. Neha Janakiraman, MD",51,17,0.8823529411764706
ChIJjy-D1ObdmoAREOpJ3mlRQeQ,"Carmichael Medical Clinic – Dr. Neha Janakiraman, MD",51,23,0.782608695652174
ChIJjy-D1ObdmoAREOpJ3mlRQeQ,"Carmichael Medical Clinic – Dr. Neha Janakiraman, MD",37,14,1.0
ChIJjy-D1ObdmoAREOpJ3mlRQeQ,"Carmichael Medical Clinic – Dr. Neha Janakiraman, MD",69,35,0.8857142857142857
ChIJzyM6XAUuw4ARZZr423XZ79k,Pomona Valley Health Centers (PVHC) at Claremont,62,24,0.8333333333333334
ChIJzyM6XAUuw4ARZZr423XZ79k,Pomona Valley Health Centers (PVHC) at Claremont,87,38,0.868421052631579
ChIJzyM6XAUuw4ARZZr423XZ79k,Pomona Valley Health Centers (PVHC) at Claremont,70,28,0.9285714285714286
ChIJzyM6XAUuw4ARZZr423XZ79k,Pomona Valley Health Centers (PVHC) at Claremont,24,9,0.8888888888888888
ChIJzyM6XAUuw4ARZZr423XZ79k,Pomona Valley Health Centers (PVHC) at Claremont,37,16,1.0
ChIJ3WHBdT1-24ARaxdHrv-BrgI,Urgent Care Family Practice,32,13,0.9230769230769231
ChIJP15_lvfPj4ARXSMbrJVY2-k,Pacific Medical Center,25,9,0.8888888888888888
ChIJP15_lvfPj4ARXSMbrJVY2-k,Pacific Medical Center,9,5,1.0
ChIJK1n7it4G3IARumyM5scdHoE,Scripps Memorial Hospital La Jolla Emergency Room,62,24,0.9583333333333334
ChIJK1n7it4G3IARumyM5scdHoE,Scripps Memorial Hospital La Jolla Emergency Room,160,71,0.8450704225352113
ChIJK1n7it4G3IARumyM5scdHoE,Scripps Memorial Hospital La Jolla Emergency Room,111,56,0.875
ChIJK1n7it4G3IARumyM5scdHoE,Scripps Memorial Hospital La Jolla Emergency Room,83,33,0.8484848484848485
ChIJK1n7it4G3IARumyM5scdHoE,Scripps Memorial Hospital La Jolla Emergency Room,94,38,0.8157894736842105
ChIJ-YPS86FXkIARP7vWij9Cxb8,Riverbank Primary Care Clinic,133,60,0.9
ChIJ-YPS86FXkIARP7vWij9Cxb8,Riverbank Primary Care Clinic,15,6,0.8333333333333334
ChIJ-YPS86FXkIARP7vWij9Cxb8,Riverbank Primary Care Clinic,3,2,1.0
ChIJ-YPS86FXkIARP7vWij9Cxb8,Riverbank Primary Care Clinic,3,3,1.0
ChIJCxEGIwt9j4ARLu7g-E4g6k0,Carbon Health Urgent & Primary Care San Francisco - Stonestown Galleria,102,43,0.8604651162790697
ChIJCxEGIwt9j4ARLu7g-E4g6k0,Carbon Health Urgent & Primary Care San Francisco - Stonestown Galleria,336,173,0.7109826589595376
ChIJCxEGIwt9j4ARLu7g-E4g6k0,Carbon Health Urgent & Primary Care San Francisco - Stonestown Galleria,104,50,0.92
ChIJCxEGIwt9j4ARLu7g-E4g6k0,Carbon Health Urgent & Primary Care San Francisco - Stonestown Galleria,97,48,0.9166666666666666
ChIJCxEGIwt9j4ARLu7g-E4g6k0,Carbon Health Urgent & Primary Care San Francisco - Stonestown Galleria,58,24,0.9583333333333334
ChIJR8p8Gxcyw4ARedTWiL16PuY,Holt Blvd Clinica Medica Familiar,26,10,0.8
ChIJR8p8Gxcyw4ARedTWiL16PuY,Holt Blvd Clinica Medica Familiar,95,31,0.9032258064516129
ChIJR8p8Gxcyw4ARedTWiL16PuY,Holt Blvd Clinica Medica Familiar,7,3,1.0
ChIJR8p8Gxcyw4ARedTWiL16PuY,Holt Blvd Clinica Medica Familiar,8,2,1.0
ChIJR8p8Gxcyw4ARedTWiL16PuY,Holt Blvd Clinica Medica Familiar,3,2,1.0
ChIJiVwMy4jAj4ARfSk2_0WD-HY,Washington Health Emergency Room,83,33,0.6363636363636364
ChIJiVwMy4jAj4ARfSk2_0WD-HY,Washington Health Emergency Room,65,35,0.8571428571428571
ChIJiVwMy4jAj4ARfSk2_0WD-HY,Washington Health Emergency Room,186,90,0.8111111111111111
ChIJiVwMy4jAj4ARfSk2_0WD-HY,Washington Health Emergency Room,53,28,0.9285714285714286
ChIJiVwMy4jAj4ARfSk2_0WD-HY,Washington Health Emergency Room,42,20,0.95
ChIJqVAUAwrKj4AR3CoVKhJhFjw,Instant Urgent Care,90,41,0.8292682926829268
ChIJqVAUAwrKj4AR3CoVKhJhFjw,Instant Urgent Care,69,40,0.9
ChIJqVAUAwrKj4AR3CoVKhJhFjw,Instant Urgent Care,81,40,0.925
ChIJqVAUAwrKj4AR3CoVKhJhFjw,Instant Urgent Care,84,47,0.9574468085106383
ChIJqVAUAwrKj4AR3CoVKhJhFjw,Instant Urgent Care,50,21,0.9523809523809523
ChIJB0SgugvC3IARAfb2KC6HCJY,OC Urgent Care Foothill Ranch,45,15,1.0
ChIJB0SgugvC3IARAfb2KC6HCJY,OC Urgent Care Foothill Ranch,54,24,0.875
ChIJB0SgugvC3IARAfb2KC6HCJY,OC Urgent Care Foothill Ranch,57,27,0.9259259259259259
ChIJB0SgugvC3IARAfb2KC6HCJY,OC Urgent Care Foothill Ranch,95,51,0.7843137254901961
ChIJB0SgugvC3IARAfb2KC6HCJY,OC Urgent Care Foothill Ranch,36,10,1.0
ChIJN8zIJs-R24ARRKs6VjDJyiU,Neighborhood Healthcare Valley Center,212,90,0.6666666666666666
ChIJN8zIJs-R24ARRKs6VjDJyiU,Neighborhood Healthcare Valley Center,37,13,0.9230769230769231
ChIJN8zIJs-R24ARRKs6VjDJyiU,Neighborhood Healthcare Valley Center,88,42,0.8809523809523809
ChIJN8zIJs-R24ARRKs6VjDJyiU,Neighborhood Healthcare Valley Center,72,30,0.8333333333333334
ChIJN8zIJs-R24ARRKs6VjDJyiU,Neighborhood Healthcare Valley Center,33,12,1.0
ChIJ52T5Wo3QmoARE_oj_mgrPZg,Concentra Urgent Care,72,30,0.9666666666666667
ChIJ52T5Wo3QmoARE_oj_mgrPZg,Concentra Urgent Care,71,33,0.9090909090909091
ChIJ52T5Wo3QmoARE_oj_mgrPZg,Concentra Urgent Care,103,45,0.8222222222222222
ChIJ52T5Wo3QmoARE_oj_mgrPZg,Concentra Urgent Care,136,57,0.8245614035087719
ChIJ52T5Wo3QmoARE_oj_mgrPZg,Concentra Urgent Care,59,19,0.9473684210526315
ChIJ09uL8MzX3IAReiw9Mca02fY,Anaheim Global Medical Center: Emergency Room,260,102,0.8333333333333334
ChIJ09uL8MzX3IAReiw9Mca02fY,Anaheim Global Medical Center: Emergency Room,237,113,0.8495575221238938
ChIJ09uL8MzX3IAReiw9Mca02fY,Anaheim Global Medical Center: Emergency Room,39,18,0.9444444444444444
ChIJ09uL8MzX3IAReiw9Mca02fY,Anaheim Global Medical Center: Emergency Room,20,8,0.875
ChIJ09uL8MzX3IAReiw9Mca02fY,Anaheim Global Medical Center: Emergency Room,49,20,1.0
ChIJpzydloWXhYARfQCBeb0qiYg,One Medical Primary Care Clinic - San Rafael,167,91,0.8571428571428571
ChIJpzydloWXhYARfQCBeb0qiYg,One Medical Primary Care Clinic - San Rafael,314,143,0.7272727272727273
ChIJpzydloWXhYARfQCBeb0qiYg,One Medical Primary Care Clinic - San Rafael,48,19,0.9473684210526315
ChIJpzydloWXhYARfQCBeb0qiYg,One Medical Primary Care Clinic - San Rafael,31,15,0.9333333333333333
ChIJpzydloWXhYARfQCBeb0qiYg,One Medical Primary Care Clinic - San Rafael,75,32,0.9375
