place_name,polarity,subjectivity,NLTK_Compound,review_rating
Santa Cruz Health Center,0.2153191391941392,0.5072411477411477,0.80382,3.4
Santa Marya Family Medicine Clinic,0.13569681299093064,0.5200654201463025,0.0005000000000000337,1.8
Santa Monica Medical Center Emergency Room,-0.020362410206672503,0.356463999873836,-0.11198,1.8
Santa Paula Hospital Clinic,0.2724900793650794,0.5793253968253969,0.652725,4.0
Santa Paula Hospital: Emergency Room,0.09998268398268398,0.5993344155844157,0.18780000000000002,3.4
Santa Paula Medical Clinic,-0.026388888888888868,0.6395833333333333,0.3332333333333333,1.3333333333333333
Santa Paula Urgent Care Center,-0.014249999999999974,0.6474,0.41934000000000005,3.6
Santa Paula West Medical Group and Pediatrics,0.3371643323996265,0.4722763772175537,0.8989800000000001,4.2
Santa Rosa Behavioral Healthcare Hospital,0.17102755151768306,0.539468671679198,0.43091999999999997,3.4
Santa Rosa Community Health -- Airway Campus,0.312012987012987,0.6642857142857143,0.6385,5.0
Santa Rosa Community Health -- Caritas Campus,0.13506508642872278,0.45827029031574484,0.41888,3.4
Santa Rosa Community Health -- Dutton Campus,0.20510876623376623,0.48804689754689756,0.4002800000000001,4.2
Santa Rosa Community Health -- Lombardi Campus,0.31818039772727275,0.577784632034632,0.7458,4.2
Santa Rosa Community Health -- Vista Campus,0.0624975024975025,0.4631823731823732,0.5512400000000001,3.4
Santa Rosa De Lima Medical Clinic,0.1,0.5125,-0.8268,1.0
Santa Ynez Medical Clinic,0.2866666666666667,0.5758333333333334,0.88135,5.0
Santa Ynez Valley Cottage Hospital,0.43084523809523817,0.579383597883598,0.9603400000000001,5.0
Santa Ynez Valley Cottage Hospital Emergency,0.24423611111111115,0.461375,0.89118,4.2
Santo Antonio Urgent Care,0.4239481481481482,0.5684888888888888,0.89238,5.0
Santos Medical Clinic,0.316,0.49733333333333335,0.05367999999999999,3.4
Sarah Feldmann,0.30000000000000004,0.45,0.3818,5.0
Saratoga Medical Clinic,0.048543939393939396,0.5354528138528138,-0.35406000000000004,1.8
Scenic Faculty Medical Group,0.38145833333333334,0.45499999999999996,0.4716,3.8
Scripps Clinic Liberty Station,0.1719998405612245,0.5591719576719577,0.26404000000000005,2.6
Scripps Clinic Mission Valley - Building 7565,0.30194174933862433,0.5093584656084655,0.24948,3.4
Scripps Clinic Santee,0.3812083333333333,0.598265873015873,0.62318,4.2
Scripps Clinic Urgent Care Rancho Bernardo,0.2889099406340786,0.6603450381036587,0.69478,4.0
Scripps Clinic Urgent Care Torrey Pines,0.20604261400149557,0.4876935374566953,0.55812,4.0
Scripps Coastal Medical Center Carlsbad,0.1544050925925926,0.47937830687830685,-0.059860000000000024,2.6
Scripps Coastal Medical Center Eastlake,0.15957491582491584,0.4258168868168869,0.55408,3.0
Scripps Green Hospital,-0.01352721088435374,0.6105,0.17366,3.2
Scripps HealthExpress Carmel Valley,-0.09931240489122262,0.4257557473770528,0.06663999999999999,1.0
Scripps HealthExpress Jefferson,0.17473915343915342,0.43495559625559627,0.84088,3.4
Scripps HealthExpress Liberty Station,-0.03415079365079365,0.3968064713064713,0.28166,2.2
Scripps HealthExpress Mission Valley,0.1559761904761905,0.5758095238095238,0.55488,3.4
Scripps HealthExpress Oceanside,0.21996164021164022,0.5429027777777777,0.69008,3.8
Scripps HealthExpress Rancho Bernardo,0.008828320802005019,0.4708980785296575,0.05252000000000003,1.8
Scripps HealthExpress Rancho San Diego,-0.017824452003023423,0.3616470143613001,0.4239,2.0
Scripps Medical Center Urgent Care Jefferson,0.365359623015873,0.5159305555555556,0.68158,4.2
Scripps Memorial Hospital Encinitas Emergency Room,0.15303191688712522,0.5597031929747207,0.24294000000000002,3.4
Scripps Memorial Hospital La Jolla Emergency Room,0.3289051687886745,0.5779845213266265,0.62162,4.2
Scripps Mercy San Diego Emergency Room,0.13730008417508416,0.555334595959596,-0.19148,2.6
Scripps Ranch Medical Clinic,0.26766666666666666,0.49733333333333335,0.31838,3.4
"Sean Wilson, DDS – Santa Rosa Dentist",0.4105256132756133,0.606999037999038,0.9761200000000001,4.6
Sebastopol Urgent Care,0.24814506172839507,0.5762114197530864,0.79326,4.2
Selma Health Center/Selma,-0.01732104883420673,0.511450330371383,-0.42252,1.8
Selma Sunshine Dental,0.37968882275132276,0.5686349206349207,0.83152,5.0
Sendas Northwest Urgent Care,0.06448809523809525,0.5435039682539682,0.16490000000000002,2.6
Sequoia Family Medical Center,0.2934222405990982,0.5161639942158518,0.4334133333333333,3.933333333333333
Seventeenth Street Orthopedic Specialist Medical Clinic & Orange County Imaging Center,-0.05716503267973856,0.5022794117647058,-0.46275,1.5
Shafter Urgent Care,-0.12090719696969694,0.5551548821548822,0.022139999999999983,1.0
Sharp Chula Vista Medical Center Emergency Room,0.13505363683935115,0.5897042560613989,-0.20484,2.6
Sharp Coronado Hospital Emergency Room,0.25861013986013986,0.5125276598401598,0.7963,5.0
Sharp Grossmont Express Care,0.20372270322270322,0.5547416225749559,0.1778,2.6
Sharp Grossmont Hospital Emergency Department,-0.017089247062461344,0.5277923623995052,-0.29037999999999997,2.6
Sharp Rees-Stealy Chula Vista Urgent Care,0.2360891330891331,0.49358770858770856,0.92958,4.4
Sharp Rees-Stealy Downtown Urgent Care,0.10818409137159138,0.5146964455297789,0.61188,3.4
Sharp Rees-Stealy Otay Ranch Urgent Care,0.2698459595959596,0.4967655982905983,0.9049400000000001,4.6
Sharp Rees-Stealy Rancho Bernardo Urgent Care,0.3088167388167388,0.5973528138528138,0.76596,4.4
Sharp Rees-Stealy Santee Urgent Care,0.33544098436285935,0.583965922965923,0.86814,4.6
Sharp Rees-Stealy Sorrento Mesa Urgent Care,0.19419553093964861,0.5341016042780748,0.6198400000000001,4.2
Shaw Walk-In Medical Center,-0.16096517756934423,0.48103928170594845,-0.57916,1.4
"Shawn P. Franklin, M.D.",0.1442797619047619,0.4516726190476191,0.4413,3.4
Sherman Heights Family Health Center,0.335,0.5,0.565175,5.0
Shifa Community Clinic,0.2727777777777778,0.5630238095238095,0.5787599999999999,4.2
Shine Mental Health,0.22808092833092833,0.4938791486291486,0.93344,5.0
Shingle Springs Veterinary Clinic,0.22569626554001557,0.5496061203753511,0.60712,4.4
Sidhu Jasvir MD,0.6136538461538461,0.5118269230769231,0.40912,4.2
"Sierra Doctors Medical Group, Inc.",0.18643897306397308,0.3984879268879269,0.56494,2.6
Sierra Meadows Behavioral Health,0.15819327036599762,0.4536838777384232,0.97062,5.0
Sierra Pacific Orthopedics - Herndon Campus,0.34518819143819146,0.5839589345839347,0.9729599999999999,5.0
Sierra San Antonio Medical Plaza,-0.039124037797950845,0.5044372511546424,-0.08321999999999999,2.2
Sierra Vista Family Medical Clinic,0.1695231639705324,0.5602441710336447,0.18875999999999998,3.0
Sierra Vista Hospital,-0.11457282913165265,0.5698655462184874,0.07465999999999998,1.8
Sierra Vista Urgent Care,0.05609442888266416,0.5857815126050421,0.61742,3.0
Silicon Beach Medical Center,0.26359177489177493,0.4647547119547119,0.9108,5.0
Silicon Valley Medical Clinic,0.010507542962088426,0.4361826708644891,-0.3741,1.8
Silver Avenue Family Health Center,0.1364246031746032,0.5803373015873016,0.52658,3.6
Simi Doctors Medical & Aesthetics,0.3632063492063492,0.5950793650793651,0.9228400000000001,5.0
Simi Medical Group,-0.02633799533799534,0.33835930735930736,-0.5583199999999999,2.4
Simi Valley Animal Urgent Care,0.31378219696969695,0.5116486291486291,0.94388,5.0
Simi Valley CAREPLUS Urgent Care,0.41179166666666667,0.659625,0.6536,4.8
Simi Valley Urgent Care,0.4024611020923521,0.5921457190957191,0.9798199999999999,5.0
"Singh Family Medical Clinic: Ravinderjit Singh, MD",0.05262715389185977,0.6086620617944147,-0.08098000000000001,2.6
Singh Medical Clinic DOT,0.13235374149659865,0.6893934240362812,0.08138,2.6
Smart Clinic,0.05314814814814815,0.15240740740740744,-0.4687,2.0
SmartClinic Urgent Care,0.11204854497354497,0.5607601631393297,0.30374,2.9
Smile Urgicenter,0.4327333333333333,0.5890166666666667,0.91754,5.0
So. Co. Face and Body Works,0.4210239853896104,0.59210101010101,0.96426,5.0
SoCal Urgent Care,0.31261904761904763,0.5273101343101343,0.9128399999999999,4.2
"Soha W. B. Kolta, MD | Kaiser Permanente",0.625,0.65,0.9449,5.0
Solano County Family Health Services,0.08114796667978486,0.48882757772530494,0.15707000000000002,2.3
Solano Primary Care,0.030261503928170584,0.587680455347122,0.12630000000000002,1.8
Solano-Napa Pet ER Clinic,0.14657089438339438,0.5550045787545788,0.66164,4.2
Solar Urgent Care,0.2871348655202822,0.6232627865961199,-0.11378000000000002,2.6
Sollis Health - Palo Alto,0.385,0.5678125,0.88405,5.0
Sollis Health - San Francisco,0.3243639122315593,0.48906395891690013,0.8188,5.0
Sonoma Valley Community Health Center,-0.018182235892762216,0.46142485000379735,-0.16412,2.0
South Bay Family Medical Clinic,0.5,0.15,0.38585,3.0
South Bay Urgent Care,0.17531507936507937,0.4676634259259259,0.9586600000000001,5.0
South Central Family Health Center,0.08729978354978354,0.5257140220890222,0.33586,2.4
South Coast Medical Group,-0.09115457445604505,0.4990487331296155,-0.15696,1.0
South County Urgent Care,0.25424358974358974,0.4763727445394112,0.9649000000000001,5.0
South San Francisco Clinic,0.18327265211640215,0.5468287509448223,0.37756,1.8
South coast Medical clinic,-0.20808928571428567,0.6943611111111111,-0.09294,2.6
SouthStar Urgent Care - Lake Charles,0.4837063492063492,0.547984126984127,0.88612,5.0
SouthStar Urgent Care - Westlake,0.39212367724867725,0.5928267195767196,0.9552799999999999,5.0
Southeast Family Health Center Clinic,0.1626742424242424,0.3905757575757576,0.6113000000000001,3.4
Southern California Medical Center | Long Beach,0.2485021645021645,0.4185843125128839,0.9185399999999999,4.2
Southern California Medical Center | Pico Rivera,0.4266984126984127,0.6043174603174604,0.92598,5.0
Southwest Healthcare Rancho Springs Medical Center Emergency Room,0.1288267894895802,0.5285837779791269,0.21562,2.6
Specialized Urgent Care,0.3483149951899952,0.56553367003367,0.9771599999999999,5.0
Speedy Urgent Care - Telehealth Center,0.22925925925925927,0.4787499999999999,0.9014,5.0
Spring Medical Clinic,0.09609478616621472,0.47543045050187904,0.17301999999999998,3.4
St Louise Hospital : Emergency Room,0.2161488696021887,0.5529075363330022,0.85598,5.0
St Mary Medical Clinic,0.0,0.0,0.0,5.0
St Nazarene Medical Clinic,0.18888365039977945,0.5321905155776123,0.01734,2.8
St. Anthony's Medical Clinic,0.2186893939393939,0.4662272727272727,0.11882,3.0
St. Francis Urgent Care Center,0.02346296296296296,0.5943412698412699,-0.09192,1.8
"St. Helena Hospital: Rodney B Look, MD",0.14829545454545454,0.48806818181818185,0.9337,5.0
St. Joseph Health Medical Group - After Hours Care,-0.3333333333333333,1.0,0.128,1.0
St. Joseph Health Prompt Care,0.22685057356275845,0.5678757169534481,0.37854,2.0
St. Joseph Hospital Orange Emergency Care Center,-0.06035521885521884,0.4609343434343434,0.09204000000000001,1.0
St. Jude Heritage Medical Group Urgent Care,0.0026974747474747514,0.49786060606060606,-0.20137999999999998,1.8
St. Jude Medical Center Emergency Services,0.12609492012617013,0.4341822853072853,0.33128,3.4
St. Jude Neighborhood Health,0.1494505421049539,0.49338614898173727,0.66426,2.8
St. Mary High Desert Victorville Urgent Care,0.0677579365079365,0.6465079365079365,0.48136,3.4
St. Mary Medical Center Emergency Services,0.0756744907139644,0.45511146455883295,0.22633999999999999,1.4
St. Mary Urgent Care - Apple Valley,0.1547989417989418,0.5699523809523809,-0.09222,3.2
St. Paul Medical Center of the S. Bay,0.04126575963718822,0.5230708994708995,-0.03848,2.2
St. Rose Hospital: Emergency Room,0.15480158730158733,0.45498015873015873,0.13120000000000004,2.6
Standiford Veterinary Center,0.1148472389155983,0.5011196581196582,0.58196,4.2
"Stanford Health Care Multispecialty Clinic, Emeryville",0.1150093964858671,0.5473764317848351,0.76066,2.6
Stanford Health Care Tri-Valley Emergency Department,0.2101862745098039,0.43516666666666665,0.4488,2.6
Stanford Health Care – Tri-Valley Pleasanton,0.060791507512095756,0.4597368644427468,0.42274,1.8
Stanford Medicine Children's Health — Pediatrics,0.2395587121212121,0.4192587412587413,0.09419999999999998,2.6
Stanford Primary Care in Santa Clara,0.27575634920634917,0.595323015873016,0.5603400000000001,4.2
StatMD Urgent Care,0.2770714285714285,0.585420634920635,0.64108,4.2
StatMD Urgent Care Inc.,0.31192212160669197,0.6143044733044734,0.92792,5.0
Steady care medical center,0.19828412698412698,0.5228485260770974,0.42278000000000004,4.2
Sterling Pointe Veterinary Clinic,0.31051290866821174,0.5500688158642704,0.95062,4.2
Stitch Veterinary Urgent Care and Surgery,0.23325149116684446,0.5653199677938808,0.96796,5.0
Stockton After Hours Medical,0.2505799663299663,0.4029532828282828,0.92516,3.4
Stockton Health Center,-0.10321180555555558,0.578125,-0.16166666666666665,2.6666666666666665
Studio City Urgent Care & Medical Center,-0.06720804988662131,0.45406179138321995,0.0504,1.2
Summit Campus Emergency Department,0.10605565052231718,0.46566294939628267,-0.045399999999999996,2.4
Sun Health Medical Clinic,0.3623452380952381,0.5673619047619047,0.87446,5.0
Sunny Hills Medical Center,0.33058994708994704,0.5011572871572871,0.9246800000000001,5.0
Sunny Hills Urgent Care,0.27950391156462584,0.5623712301587303,0.9447599999999999,5.0
Sunset Family Medical Clinic,0.06203273809523811,0.7459523809523809,-0.34428000000000003,2.4
Sunshine Medical Clinic,0.10683874458874458,0.7100984848484849,-0.36722,2.6
Surfside Urgent Care of Laguna Beach,0.3297214646464647,0.5601191919191919,0.8925599999999999,5.0
Sutter Alta Bates Summit Medical Center: Behavioral Health Center of Excellence,0.17865842752390212,0.4930110215344173,0.6777599999999999,4.0
Sutter Amador Hospital Emergency Department,0.05687142112737351,0.40128958783720686,0.12138,1.6
Sutter Auburn Faith Hospital Emergency Department,0.17777358530358528,0.4874047086247087,-0.12696000000000002,3.6
Sutter Davis Hospital Emergency Department,0.10817240123608048,0.4339174494268834,-0.4681,1.8
Sutter Delta Medical Center Emergency Department,0.006101851851851858,0.3587222222222223,-0.13748,2.6
Sutter Emergency Medical Association,-0.16515151515151516,0.3264393939393939,-0.7035666666666667,1.0
Sutter Gould Medical Foundation,0.39256078643578646,0.6125266955266955,0.31220000000000003,3.4
Sutter Health,-0.125,0.3,-0.9635,1.0
Sutter Health Antioch Urgent Care,0.29722667015524157,0.5542667015524158,0.70066,4.0
Sutter Health Auburn Urgent Care,0.3681328420256992,0.6154833711262283,0.8227,4.8
Sutter Health Berkeley Urgent Care,0.2574920634920635,0.5429007936507937,0.9102399999999999,4.6
Sutter Health Castro Valley Urgent Care,0.331689960832818,0.45477221191506906,0.91928,4.2
Sutter Health Citrus Heights Walk-In Care,0.24618650793650793,0.5356150793650793,0.90618,4.8
Sutter Health Davis Walk-In Care,0.16536564625850342,0.5063793825222397,0.47612000000000004,3.4
Sutter Health Dublin Pediatric Urgent Care,0.19806505102040817,0.45113487702773425,0.59768,2.8
Sutter Health East Santa Clara Pediatric Urgent Care,0.35196969696969693,0.5437878787878787,0.9558,5.0
Sutter Health East Santa Clara Urgent Care,0.4549404761904762,0.6560714285714285,0.9665999999999999,5.0
Sutter Health El Dorado Hills Walk-In Care,0.34945909090909094,0.578790404040404,0.91314,5.0
Sutter Health Elk Grove Urgent Care,0.3413716833405829,0.5448189792663476,0.57854,4.2
Sutter Health Elk Grove Walk-In Care,0.3883290598290598,0.6213736263736264,0.94124,4.8
Sutter Health Fairfield Urgent Care,0.2827489898989899,0.4560010101010101,0.97386,4.8
Sutter Health Folsom Urgent Care,0.2826844531625782,0.5723150553150553,0.95588,5.0
Sutter Health Folsom Walk-In Care,0.24909742664742662,0.5523223665223665,0.30404,3.6
Sutter Health Fremont Center Pediatric Urgent Care,-0.04837481962481962,0.5334130591630591,-0.19416,1.8
Sutter Health Fremont Center Urgent Care,0.47821316964285715,0.6441428571428571,0.93224,5.0
Sutter Health Los Gatos Center Urgent Care,0.17625575396825396,0.5699624999999999,0.62752,4.2
Sutter Health Los Gatos Pediatric Urgent Care,0.12143768144884218,0.5015845530131244,0.5922799999999999,2.8
Sutter Health Main Clinic 600 Coffee Road Urgent Care,0.10431526301980847,0.519616292798111,0.15336,3.6
Sutter Health Mountain View Center Pediatric Urgent Care,0.03543817878028404,0.5116443887496519,0.11456666666666669,3.0
Sutter Health Mountain View Center Urgent Care,0.27590898721161883,0.5527242143821092,0.9202,4.8
Sutter Health Natomas Walk-In Care,0.36225347222222226,0.6467073412698413,0.40792,5.0
Sutter Health Orinda Urgent Care,0.30174603174603176,0.581654761904762,0.95688,4.8
Sutter Health Palo Alto Center Pediatric Urgent Care,0.09535909277504107,0.5988028188286809,0.23428,2.6
Sutter Health Palo Alto Center Urgent Care,0.11735317128523651,0.5838065376652333,0.6092000000000001,4.2
Sutter Health Palo Alto Medical Foundation Urgent Care Clinic,-0.1267941176470588,0.5561505602240896,-0.08288,1.0
Sutter Health Pesetas Urgent Care,0.0852495590828924,0.5147808641975309,0.62354,4.2
Sutter Health Rohnert Park Urgent Care,0.3151194361194361,0.5418321400821401,0.96574,5.0
Sutter Health Roseville - Foothills Walk-In Care,0.21708597883597885,0.5125734126984127,0.90442,5.0
Sutter Health Roseville - Pleasant Grove Walk-In Care,0.38509294871794875,0.600659188034188,0.90852,5.0
Sutter Health Roseville Urgent Care,0.21862559523809524,0.5064202380952381,0.9170400000000001,5.0
Sutter Health Sacramento - Loehmanns Plaza Walk-In Care,0.3579206349206349,0.559047619047619,0.8631,5.0
Sutter Health Sacramento Urgent Care,0.416535064935065,0.6362937284937284,0.9625199999999999,5.0
Sutter Health San Carlos Center Urgent Care,0.28935879200164916,0.5935658627087198,0.96,5.0
Sutter Health San Mateo Urgent Care,0.24878333333333336,0.5572999999999999,0.7139599999999999,4.2
Sutter Health Santa Cruz Center Urgent Care,0.223376716001716,0.5966623766623766,0.85304,4.4
Sutter Health Santa Rosa Urgent Care,0.22380104617604618,0.5234264069264069,0.8918800000000001,5.0
Sutter Health Stockton Medical Plaza I Urgent Care,0.30095248015873016,0.5394888888888889,0.64808,4.2
Sutter Health Tracy Eaton Urgent Care,0.3330912698412699,0.6442460317460317,0.9715400000000001,4.2
Sutter Health Tracy Valpico Urgent Care,0.2514625420875421,0.5633312289562289,0.38220000000000004,3.6666666666666665
Sutter Health Turlock Urgent Care,0.258502886002886,0.4831608946608947,0.53466,4.2
Sutter Health Vacaville Walk-In Care,0.3547142857142857,0.6377010582010583,0.91334,5.0
Sutter Health Watsonville Center Urgent Care,0.22842288961038965,0.44205348817848816,0.94144,4.2
Sutter Health West Sacramento Walk-In Care,0.3387714285714286,0.63395873015873,0.9244199999999999,4.2
Sutter Health Westside Center Urgent Care,0.3389710550887021,0.579859010270775,0.9156600000000001,5.0
Sutter Health Yuba City Urgent Care,0.19063111824318718,0.5291019389295252,0.5337400000000001,4.0
Sutter Medical Campus: Emergency Room,0.3187310606060606,0.5131628787878788,0.19568,3.4
Sutter Medical Center Emergency Department,0.1060214585834334,0.5566321862661148,0.06526000000000001,1.8
Sutter Medical Plaza Elk Grove,0.043835778699415066,0.4426153341607887,-0.10983999999999998,2.2
Sutter Medical Plaza Rocklin,-0.04808059764309765,0.3925949790949791,-0.22294,1.0
Sutter Roseville Medical Center Emergency Department,0.2476150185326656,0.4487273745861981,0.53548,3.6
Sutter Santa Rosa Regional Hospital Emergency Department,0.1491514689014689,0.6031853331853332,0.21661999999999998,3.2
Sutter Solano Medical Center Emergency Department,0.0378740780824114,0.554333664021164,0.05605999999999998,1.8
Sutter Tracy Community Hospital Emergency Department,0.17814814562188513,0.553302048091964,0.16336,4.0
Sutter Urgent Care - Davis,0.17338647342995167,0.47509592822636304,0.9010400000000001,4.8
"Sutter Urgent Care, Rocklin",0.13150252525252526,0.6128787878787879,0.20070000000000002,3.6666666666666665
Sutter Walk-In Care - Oakland,0.05501391465677179,0.5229060425685426,0.31516,3.8
Sutter Walk-In Care - Petaluma,0.2714209168755221,0.6312183337130706,0.96578,4.8
Sutter Walk-In Care - San Francisco,0.3400359788359788,0.57194708994709,0.51152,4.2
Sutter Walk-In Care - Santa Clara,0.26068380230880234,0.5274195526695526,0.41406,4.4
"Syed S. Ali, M.D.",0.375339393939394,0.6048720538720539,0.9347,5.0
"Synergy Med, Dr. Dheeraj Nandanoor Internal Medicine PCP",0.2592129855098605,0.5538535754369087,0.5684,4.2
Tarzana Medical Urgent Care,0.35787494824016564,0.4952172638955248,0.5835199999999999,4.2
Taylor Veterinary Emergency,0.30639358974358977,0.6206769230769231,0.8824400000000001,5.0
TeleMDs,-0.05,0.2,0.6828,1.0
Temecula 24 Hour Urgent Care,0.21596142857142855,0.44616084656084654,0.9336399999999999,4.2
Temecula Family Medical Clinic,0.3972285517512791,0.616790491495037,0.96502,5.0
Temecula Valley Emergency Medical Associates,0.1098510887608632,0.3498831494320216,0.028700000000000003,1.2
Ter-Zakarian Med Clinic & Lab: Ter-Zakarina Hovanes J MD,0.125,0.65,-0.09570000000000001,3.0
The Doctors Office & Walk-In Clinic,0.2860285058243728,0.5420897501542663,0.48109999999999997,3.4
The Fast Urgent Care,0.2761452922077922,0.5553763528138529,0.9829399999999999,5.0
The Kingsley Clinic of California,0.3753333333333334,0.566861111111111,0.6576,4.8
The Mission Medical Clinic,-0.2106301106301106,0.6381914381914382,-0.5980666666666666,1.0
The Urgent Care At Vermont,0.29656372687141924,0.4548433674587521,0.8743000000000001,4.2
Tipton Medical Clinic,0.32122222222222224,0.4688888888888889,0.6491,4.2
Todd Gledhill,0.23518518518518516,0.34743827160493823,0.7237499999999999,3.0
"Tom G. Anderson, MD",0.2151173271173271,0.5207091303757971,0.82534,4.2
Torrance Memorial Urgent Care,0.2734545454545455,0.47277886002886005,0.46213999999999994,3.2
Torrance Memorial Urgent Care - Manhattan Beach,0.08441645021645022,0.4520453102453102,0.51356,2.6
Torrance Memorial Urgent Care - Torrance,0.3027827380952381,0.5866137566137566,0.63364,4.2
Total Care Medical Clinic,0.030064814814814822,0.5786296296296296,0.2975,3.6
Total Care Medical Group,0.14171784511784513,0.4671604737854739,0.65077,3.7
Total Care Work Injury Clinic,0.21968427128427126,0.5222060606060606,0.24458000000000002,3.6
TotalCare Chino,0.01622762762762765,0.5091461175461176,0.17689999999999997,2.4
TotalCare Colton,0.13282785336356767,0.4159879062736206,-0.15394000000000002,2.6
TotalCare Corona,0.37777949134199135,0.5435818903318903,0.9625,5.0
TotalCare Eastvale,0.17984527555777557,0.5897467365967366,0.41524,3.8
TotalCare El Monte,0.28632942176870746,0.6551171201814059,0.8192999999999999,4.6
Touro Student-Run Free Clinic,0.5625,0.7,0.8436,5.0
Town Center Plaza Urgent Care,0.006767357642357646,0.43450263625263624,0.25895999999999997,2.0
Tracy Eaton Care Center,0.0974290505501443,0.5496996059496059,0.18252,2.8
Tracy Urgent Care,0.26605045351473927,0.4297046485260771,0.74878,4.2
Travis Heining,0.3,0.4166666666666667,0.8516,5.0
Tri-City Medical Center,0.34301465201465203,0.6010447700447701,0.9134399999999999,4.4
Tri-City Medical Center Emergency Room,0.14642823431357915,0.5543115203761755,0.8609399999999999,3.2
Tri-County Family Medical Clinic,0.26732453416149066,0.48921704623878537,0.54696,4.2
Tri-State Community Healthcare Center,0.1743424369747899,0.5493851540616247,0.24112,3.4
Tri-State Community Healthcare Center Specialty Clinic,0.4250337301587302,0.6223555555555556,0.8424400000000001,4.6
"Trieu Pham, M.D.",0.18541666666666665,0.47291666666666665,0.70625,3.0
Trinity Medical Clinic,0.3689,0.6436,0.71864,4.4
Trinity Urgent Care & Occupational Health Stockton,0.04142013888888889,0.3312048611111111,0.54628,2.0
"TruMedical Care, A Physician Assistant Healthcare Partner Corporation",0.31591454206315955,0.5723409839008917,0.98264,5.0
TruVet Specialty and Emergency Hospital,0.16300986000881834,0.5382540564373898,0.96024,5.0
Tulare District Hospital,-0.10333333333333332,0.6383333333333333,0.12754000000000001,2.6
Tulare Family Wellness Center,0.16269047619047622,0.41144444444444445,0.16246,3.4
Tulare Occupational Medicine & Walk - In Center,0.3233333333333333,0.5748148148148149,0.9555,5.0
Tulare Urgent Care,0.3157368526535193,0.5811980920314254,0.7646200000000001,4.2
Tulare medical center,0.2600166666666667,0.6865166666666667,0.34900000000000003,4.2
Tulare-Kings Veterinary Emergency Services,0.1315541565039842,0.43672732028320266,0.61616,4.2
Turlock Care Center,0.07727272727272728,0.2560606060606061,0.912,1.0
Turlock Urgent Care,0.1543348214285714,0.5161230158730159,0.17676,2.8
Turning Point - Porterville Welcome Center,0.514035155863923,0.705424440095673,0.85816,4.0
UC Davis Health,0.1828191287878788,0.5781262626262625,0.5203800000000001,3.0
UC Davis Health Midtown,0.18838611111111112,0.4560305555555556,0.6668200000000001,3.0
UC Davis Medical Center,0.07422500000000001,0.5295357142857143,0.51494,4.4
UC Davis Medical Center Emergency Department,0.25115784468057195,0.47623914469369016,0.47675999999999996,3.4
UC Davis Medical Center Endocrinology Dept.,-0.09999999999999999,0.24444444444444444,-0.16699999999999995,3.3333333333333335
UC Davis Medical Clinics,0.28754040404040404,0.6143383838383839,0.40134,4.2
UC Davis Medical Group Clinic,0.059669995408631785,0.5786766200970747,-0.01549999999999998,1.8
UC Davis Outpatient Clinic Glassrock Building,0.24725415923945335,0.6481120023767083,0.7961333333333332,4.666666666666667
UC Davis Veterinary Hospital - Small Animal Clinic,0.13865802987861808,0.47897657244716074,0.9125399999999999,4.8
UC San Diego Health East Campus Emergency Department,0.20065744593291868,0.48833055949652593,0.5574399999999999,4.2
UC San Diego Health Emergency Department (ER) - La Jolla,0.10777308247308248,0.5049090255423588,0.34453999999999996,3.4
UC San Diego Health Express Care – Downtown San Diego,0.2014484126984127,0.574646164021164,0.8265,4.8
UC San Diego Health Hillcrest Emergency Department,-0.060434384079547224,0.45713779956427014,-0.5677,1.0
UC San Diego Health Urgent Care– Villa La Jolla,0.15798961463968478,0.4924586774713002,0.41544,3.4
UC San Diego Health – Downtown,0.44264285714285717,0.526047619047619,0.43914,4.2
UC San Diego Health – Scripps Ranch,0.2006374458874459,0.5391536796536796,0.60052,4.2
UCI FHC Santa Ana Walk In Clinic,-0.09999999999999992,0.7777777777777777,-0.6746,1.0
UCI Health Beckman Laser Institute & Medical Clinic,0.12514880952380952,0.5542857142857143,0.22305999999999998,4.4
UCI Health Family Health Center — Anaheim,0.20470314078282828,0.6465145202020202,0.35995999999999995,2.4
UCI Health — Fountain Valley Emergency Department,0.14057251082251082,0.41300493025493024,-0.01374000000000002,3.4
UCI Health — Los Alamitos Emergency Department,0.2297544677544677,0.4132799145299145,0.56624,3.2
UCI Health — Placentia Linda Emergency Department,0.11863104395604399,0.41365415140415146,-0.15111999999999998,2.0
UCLA Culver City Immediate Care,0.1853030303030303,0.5696352813852814,-0.009379999999999989,2.6
UCLA Health Malibu Immediate Care,0.12008853183853185,0.4091782004794825,0.07198,1.8
UCLA Health Marina del Rey Immediate Care,0.13318398268398268,0.5029574314574314,0.22855999999999996,2.0
UCLA Health Montecito Primary & Specialty Care,0.1139397095959596,0.3780714678839679,-0.13424,2.2
UCLA Health Santa Clarita Tourney Road Primary & Specialty Care,0.022907245532245508,0.5266382136382136,-0.04981999999999999,3.4
UCLA Health Santa Monica 16th Street Immediate Care,-0.07357765971402334,0.5347814180768726,-0.09734000000000001,2.0
UCLA Health Santa Monica Wilshire Immediate Care,0.18697862554112554,0.4774285714285714,0.28887999999999997,4.2
UCLA Health Thousand Oaks Immediate Care,0.24379954648526078,0.5292576530612244,0.9513199999999999,4.2
UCLA Health Ventura Primary & Specialty Care,0.22028611040375745,0.535830178536061,0.88444,3.4
UCLA Health Westwood Immediate Care,-0.016222943722943705,0.5547662337662338,-0.08942000000000001,1.8
